0.9630026109660574, 0
0.9626370757180157, 0.001893491124260377
0.962219321148825, 0.0033136094674556527
0.9619060052219321, 0.004733727810650901
0.9615926892950392, 0.00662721893491125
0.9614882506527416, 0.008520710059171599
0.9614882506527416, 0.010414201183431976
0.9615926892950392, 0.012071005917159788
0.9618015665796344, 0.014201183431952674
0.9621671018276763, 0.016568047337278152
0.9627415143603133, 0.01917159763313611
0.9635770234986946, 0.0217751479289941
0.9644125326370757, 0.023668639053254448
0.9653002610966057, 0.02485207100591716
0.9661879895561358, 0.02579881656804736
0.9671279373368147, 0.026272189349112407
0.9679634464751958, 0.026272189349112463
0.968798955613577, 0.025562130177514825
0.9696344647519582, 0.024615384615384622
0.9702610966057441, 0.023195266272189347
0.9709399477806788, 0.021301775147928997
0.9714621409921671, 0.018698224852071038
0.9718798955613577, 0.016094674556213023
0.9720365535248042, 0.0132544378698225
0.9719843342036554, 0.010414201183431976
0.9717754569190601, 0.008047337278106526
0.9714099216710183, 0.0054437869822485385
0.9709399477806788, 0.0035502958579881894
0.9704699738903394, 0.0021301775147929414
0.9698955613577024, 0
