0.958668407310705, 0
0.9584595300261096, 0.001893491124260377
0.9581462140992167, 0.003786982248520726
0.958041775456919, 0.004733727810650901
0.9579373368146215, 0.006153846153846176
0.9578851174934726, 0.008047337278106526
0.9579373368146215, 0.010414201183431976
0.958041775456919, 0.012781065088757426
0.9581984334203655, 0.014911242603550312
0.9584595300261096, 0.017041420118343198
0.9587728459530026, 0.018934911242603575
0.9591383812010443, 0.021301775147928997
0.9597127937336815, 0.023668639053254448
0.9602349869451697, 0.02579881656804736
0.9609660574412533, 0.02840236686390535
0.9615926892950392, 0.030295857988165698
0.9623237597911227, 0.03218934911242605
0.9629503916449086, 0.03337278106508876
0.9635770234986946, 0.0345562130177515
0.9644125326370757, 0.03597633136094677
0.9651436031331593, 0.03692307692307695
0.9660835509138381, 0.037633136094674585
0.9669190600522193, 0.03810650887573966
0.9676501305483028, 0.038343195266272195
0.9683812010443864, 0.038343195266272195
0.96911227154047, 0.03786982248520712
0.9698433420365535, 0.03739644970414202
0.9705744125326371, 0.03668639053254441
0.971201044386423, 0.03597633136094677
0.9719321148825065, 0.03479289940828406
0.9725587467362924, 0.03337278106508876
0.973289817232376, 0.03076923076923077
0.9740208877284595, 0.027928994082840247
0.9746475195822455, 0.025088757396449696
0.9750652741514361, 0.0217751479289941
0.9754308093994778, 0.017514792899408327
0.9755352480417755, 0.013964497041420137
0.9754830287206266, 0.010887573964497077
0.9752741514360314, 0.007573964497041424
0.9750130548302872, 0.004733727810650901
0.9748041775456919, 0.0035502958579881894
0.9745430809399478, 0.0021301775147929136
0.9742819843342037, 0
